document_id,offsets,text,type,db_ids,split,deabbreviated_text,mention_id,limited_contextualized_mention
10064668,"[[1384, 1387]]",CHH,['SpecificDisease'],['MESH:C535916'],train,cartilage-hair hypoplasia,10064668.17,"Increased incidence of cancer in patients with cartilage-hair hypoplasia.
OBJECTIVE  Previous reports have suggested an increased risk of cancer among patients with cartilage-hair hypoplasia (CHH). This study was carried out to further evaluate this risk among patients with CHH and their first-degree relatives. STUDY DESIGN  One hundred twenty-two patients with CHH were identified through 2 countrywide epidemiologic surveys in 1974 and in 1986. Their parents and nonaffected siblings were identified through the Population Register Center. This cohort underwent follow-up for cancer incidence through the Finnish Cancer Registry to the end of 1995. RESULTS  A statistically significant excess risk of cancer was seen among the patients with CHH (standardized incidence ratio 6. 9, 95% confidence interval 2. 3 to 16), which was mainly attributable to non-Hodgkins lymphoma  (standardized incidence ratio 90, 95% confidence interval 18 to 264). In addition, a significant excess risk of basal cell carcinoma was seen (standardized incidence ratio 35, 95% confidence interval 7. 2 to 102). The cancer incidence among the siblings or the parents did not differ from the average cancer incidence in the Finnish population. CONCLUSIONS  This study confirms an increased risk of cancer, especially non-Hodgkins lymphoma, probably attributable to defective immunity, among patients with CHH."
10071185,"[[40, 82]]",dihydropyrimidine dehydrogenase deficiency,['SpecificDisease'],['MESH:D054067'],train,dihydropyrimidine dehydrogenase deficiency,10071185.1,Genotype and phenotype in patients with [ENTITY_START] dihydropyrimidine dehydrogenase deficiency. [ENTITY_END] Dihydropyrimidine dehydrogenase (DPD) deficiency is an autosomal recessive disease characterised by thymine-uraciluria in homozygous deficient patients and has been associated with a variable clinical phenotype. In order to understand the
10071185,"[[84, 132]]",Dihydropyrimidine dehydrogenase (DPD) deficiency,['SpecificDisease'],['MESH:D054067'],train,Dihydropyrimidine dehydrogenase (DPD) deficiency,10071185.2,Genotype and phenotype in patients with dihydropyrimidine dehydrogenase deficiency. [ENTITY_START] Dihydropyrimidine dehydrogenase (DPD) deficiency [ENTITY_END] is an autosomal recessive disease characterised by thymine-uraciluria in homozygous deficient patients and has been associated with a variable clinical phenotype. In order to understand the genetic and phenotypic basis
10071185,"[[139, 166]]",autosomal recessive disease,['DiseaseClass'],['MESH:D030342'],train,autosomal recessive disease,10071185.3,"Genotype and phenotype in patients with dihydropyrimidine dehydrogenase deficiency. Dihydropyrimidine dehydrogenase (DPD) deficiency is an [ENTITY_START] autosomal recessive disease [ENTITY_END] characterised by thymine-uraciluria in homozygous deficient patients and has been associated with a variable clinical phenotype. In order to understand the genetic and phenotypic basis for DPD deficiency, we have"
10071185,"[[356, 370]]",DPD deficiency,['SpecificDisease'],['MESH:D054067'],train,DPD deficiency,10071185.4,"is an autosomal recessive disease characterised by thymine-uraciluria in homozygous deficient patients and has been associated with a variable clinical phenotype. In order to understand the genetic and phenotypic basis for [ENTITY_START] DPD deficiency, [ENTITY_END] we have reviewed 17 families presenting 22 patients with complete deficiency of DPD. In this group of patients, 7 different mutations have been identified, including 2 deletions [295-298delTCAT, 1897delC], 1 splice-site"
10071185,"[[438, 455]]",deficiency of DPD,['SpecificDisease'],['MESH:D054067'],train,deficiency of DPD,10071185.5,"has been associated with a variable clinical phenotype. In order to understand the genetic and phenotypic basis for DPD deficiency, we have reviewed 17 families presenting 22 patients with complete [ENTITY_START] deficiency of DPD. [ENTITY_END] In this group of patients, 7 different mutations have been identified, including 2 deletions [295-298delTCAT, 1897delC], 1 splice-site mutation [IVS14 + 1G > A)] and 4 missense mutations (85T >"
10071185,"[[745, 748]]",DPD,['Modifier'],['MESH:D054067'],train,Dihydropyrimidine dehydrogenase,10071185.6,"mutation [IVS14 + 1G > A)] and 4 missense mutations (85T > C, 703C > T, 2658G > A, 2983G > T). Analysis of the prevalence of the various mutations among [ENTITY_START] DPD [ENTITY_END] patients has shown that the G-- > A point mutation in the invariant splice donor site is by far the most common (52%), whereas the other six mutations are less frequently"
10071185,"[[985, 1005]]",convulsive disorders,['DiseaseClass'],['MESH:D004829'],train,convulsive disorders,10071185.7,"mutation in the invariant splice donor site is by far the most common (52%), whereas the other six mutations are less frequently observed. A large phenotypic variability has been observed, with [ENTITY_START] convulsive disorders, [ENTITY_END] motor retardation and mental retardation being the most abundant manifestations. A clear correlation between the genotype and phenotype has not been established. An altered beta-alanine, uracil and thymine homeostasis might underlie"
10071185,"[[1007, 1024]]",motor retardation,['DiseaseClass'],['MESH:D019957'],train,motor retardation,10071185.8,"the invariant splice donor site is by far the most common (52%), whereas the other six mutations are less frequently observed. A large phenotypic variability has been observed, with convulsive disorders, [ENTITY_START] motor retardation [ENTITY_END] and mental retardation being the most abundant manifestations. A clear correlation between the genotype and phenotype has not been established. An altered beta-alanine, uracil and thymine homeostasis might underlie the various"
10071185,"[[1029, 1047]]",mental retardation,['DiseaseClass'],['MESH:D008607'],train,mental retardation,10071185.9,"donor site is by far the most common (52%), whereas the other six mutations are less frequently observed. A large phenotypic variability has been observed, with convulsive disorders, motor retardation and [ENTITY_START] mental retardation [ENTITY_END] being the most abundant manifestations. A clear correlation between the genotype and phenotype has not been established. An altered beta-alanine, uracil and thymine homeostasis might underlie the various clinical abnormalities encountered"
10071185,"[[1252, 1274]]",clinical abnormalities,['DiseaseClass'],['MESH:D013568'],train,clinical abnormalities,10071185.10,"and mental retardation being the most abundant manifestations. A clear correlation between the genotype and phenotype has not been established. An altered beta-alanine, uracil and thymine homeostasis might underlie the various [ENTITY_START] clinical abnormalities [ENTITY_END] encountered in patients with DPD deficiency."
10071185,"[[1304, 1318]]",DPD deficiency,['SpecificDisease'],['MESH:D054067'],train,DPD deficiency,10071185.11,"abundant manifestations. A clear correlation between the genotype and phenotype has not been established. An altered beta-alanine, uracil and thymine homeostasis might underlie the various clinical abnormalities encountered in patients with [ENTITY_START] DPD deficiency. [ENTITY_END]"
10071193,"[[99, 133]]",Borjeson-Forssman-Lehmann syndrome,['Modifier'],['MESH:C536575'],train,Borjeson-Forssman-Lehmann syndrome,10071193.1,"Fibroblast growth factor homologous factor 2 (FHF2): gene structure, expression and mapping to the [ENTITY_START] Borjeson-Forssman-Lehmann syndrome [ENTITY_END] region in Xq26 delineated by a duplication breakpoint in a BFLS-like patient. Borjeson-Forssman-Lehmann syndrome (BFLS) is a syndromal X-linked mental retardation, which maps by linkage to the q26 region of the"
10071193,"[[193, 197]]",BFLS,['Modifier'],['MESH:C536575'],train,Borjeson-Forssman-Lehmann syndrome,10071193.2,"Fibroblast growth factor homologous factor 2 (FHF2): gene structure, expression and mapping to the Borjeson-Forssman-Lehmann syndrome region in Xq26 delineated by a duplication breakpoint in a [ENTITY_START] BFLS-like [ENTITY_END] patient. Borjeson-Forssman-Lehmann syndrome (BFLS) is a syndromal X-linked mental retardation, which maps by linkage to the q26 region of the human X chromosome. We have identified a male patient with BFLS-like"
10071193,"[[212, 246]]",Borjeson-Forssman-Lehmann syndrome,['SpecificDisease'],['MESH:C536575'],train,Borjeson-Forssman-Lehmann syndrome,10071193.3,"Fibroblast growth factor homologous factor 2 (FHF2): gene structure, expression and mapping to the Borjeson-Forssman-Lehmann syndrome region in Xq26 delineated by a duplication breakpoint in a BFLS-like patient. [ENTITY_START] Borjeson-Forssman-Lehmann syndrome [ENTITY_END] (BFLS) is a syndromal X-linked mental retardation, which maps by linkage to the q26 region of the human X chromosome. We have identified a male patient with BFLS-like features and a"
10071193,"[[248, 252]]",BFLS,['SpecificDisease'],['MESH:C536575'],train,Borjeson-Forssman-Lehmann syndrome,10071193.4,"Fibroblast growth factor homologous factor 2 (FHF2): gene structure, expression and mapping to the Borjeson-Forssman-Lehmann syndrome region in Xq26 delineated by a duplication breakpoint in a BFLS-like patient. Borjeson-Forssman-Lehmann syndrome [ENTITY_START] (BFLS) [ENTITY_END] is a syndromal X-linked mental retardation, which maps by linkage to the q26 region of the human X chromosome. We have identified a male patient with BFLS-like features and a duplication,"
10071193,"[[269, 296]]",X-linked mental retardation,['DiseaseClass'],['MESH:D038901'],train,X-linked mental retardation,10071193.5,"factor 2 (FHF2): gene structure, expression and mapping to the Borjeson-Forssman-Lehmann syndrome region in Xq26 delineated by a duplication breakpoint in a BFLS-like patient. Borjeson-Forssman-Lehmann syndrome (BFLS) is a syndromal [ENTITY_START] X-linked mental retardation, [ENTITY_END] which maps by linkage to the q26 region of the human X chromosome. We have identified a male patient with BFLS-like features and a duplication, 46, Y, dup (X) (q26q28),"
10071193,"[[404, 408]]",BFLS,['Modifier'],['MESH:C536575'],train,Borjeson-Forssman-Lehmann syndrome,10071193.6,"BFLS-like patient. Borjeson-Forssman-Lehmann syndrome (BFLS) is a syndromal X-linked mental retardation, which maps by linkage to the q26 region of the human X chromosome. We have identified a male patient with [ENTITY_START] BFLS-like [ENTITY_END] features and a duplication, 46, Y, dup (X) (q26q28), inherited from his phenotypically normal mother. Fluorescence in situ hybridisation using yeast artificial chromosome clones from Xq26 localised the duplication breakpoint to"
