document_id,offsets,text,deabbreviated_text,db_ids,mention_id,joined_offsets,sapbert_candidates,sapbert_hit_index
9311732,"[[894, 900]]",tumors,tumors,['MESH:D009369'],9311732.9,"894,900","[[""MESH:D009369""], [""MESH:D009371""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9311732,"[[928, 934]]",tumors,tumors,['MESH:D009369'],9311732.10,"928,934","[[""MESH:D009369""], [""MESH:D009371""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9311732,"[[997, 1003]]",tumors,tumors,['MESH:D009369'],9311732.11,"997,1003","[[""MESH:D009369""], [""MESH:D009371""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9311732,"[[1093, 1099]]",tumors,tumors,['MESH:D009369'],9311732.12,"1093,1099","[[""MESH:D009369""], [""MESH:D009371""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9311732,"[[1792, 1798]]",tumors,tumors,['MESH:D009369'],9311732.13,"1792,1798","[[""MESH:D009369""], [""MESH:D009371""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9311732,"[[1829, 1853]]",bilateral retinoblastoma,bilateral retinoblastoma,['MESH:D012175'],9311732.14,"1829,1853","[[""MESH:D012175""], [""OMIM:180200""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9311732,"[[1939, 1953]]",retinoblastoma,retinoblastoma,['MESH:D012175'],9311732.15,"1939,1953","[[""MESH:D012175""], [""OMIM:180200""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
932197,"[[0, 58]]",Hereditary deficiency of the fifth component of complement,Hereditary deficiency of the fifth component of complement,['OMIM:609536'],932197.1,"0,58","[[""MESH:C537005""], [""OMIM:609536""], [""MESH:D005166""], [""OMIM:227400""], [""MESH:D065766""], [""OMIM:235400""], [""OMIM:612922""], [""OMIM:612923""], [""OMIM:612924""], [""OMIM:612925""], [""OMIM:612926""], [""MESH:C537647""], [""MESH:C537762""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",1
932197,"[[156, 214]]",hereditary deficiency of the fifth component of complement,hereditary deficiency of the fifth component of complement,['OMIM:609536'],932197.2,"156,214","[[""MESH:C537005""], [""OMIM:609536""], [""MESH:D005166""], [""OMIM:227400""], [""MESH:D065766""], [""OMIM:235400""], [""OMIM:612922""], [""OMIM:612923""], [""OMIM:612924""], [""OMIM:612925""], [""OMIM:612926""], [""MESH:C537647""], [""MESH:C537762""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",1
932197,"[[279, 307]]",systemic lupus erythematosus,systemic lupus erythematosus,['MESH:D008180'],932197.3,"279,307","[[""MESH:D008180""], [""OMIM:152700""], [""OMIM:300809""], [""OMIM:601744""], [""OMIM:605218""], [""OMIM:605480""], [""OMIM:608437""], [""OMIM:609903""], [""OMIM:609939""], [""OMIM:610065""], [""OMIM:610066""], [""OMIM:610927""], [""OMIM:612251""], [""OMIM:612253""], [""OMIM:612254""], [""OMIM:612378""], [""OMIM:613145""], [""OMIM:614420""], [""MESH:D008178""], [""MESH:D008179""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
932197,"[[983, 996]]",C5 deficiency,C5 deficiency,['OMIM:609536'],932197.4,"983,996","[[""MESH:C537005""], [""OMIM:609536""], [""OMIM:614379""], [""MESH:C565167""], [""OMIM:614380""], [""MESH:D005166""], [""OMIM:227400""], [""MESH:C565168""], [""OMIM:120790""], [""MESH:C562487""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",1
932197,"[[1055, 1067]]",C5-deficient,C5-deficient,['OMIM:609536'],932197.5,"1055,1067","[[""MESH:C537005""], [""OMIM:609536""], [""OMIM:614379""], [""MESH:C565168""], [""OMIM:120790""], [""MESH:C565167""], [""OMIM:614380""], [""MESH:D005166""], [""OMIM:227400""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",1
932197,"[[1069, 1072]]",C5D,C5-deficient,['OMIM:609536'],932197.6,"1069,1072","[[""MESH:C537005""], [""OMIM:609536""], [""OMIM:614379""], [""MESH:C565168""], [""OMIM:120790""], [""MESH:C565167""], [""OMIM:614380""], [""MESH:D005166""], [""OMIM:227400""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",1
932197,"[[1257, 1260]]",C5D,C5-deficient,['OMIM:609536'],932197.7,"1257,1260","[[""MESH:C537005""], [""OMIM:609536""], [""OMIM:614379""], [""MESH:C565168""], [""OMIM:120790""], [""MESH:C565167""], [""OMIM:614380""], [""MESH:D005166""], [""OMIM:227400""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",1
932197,"[[1426, 1429]]",C5D,C5-deficient,['OMIM:609536'],932197.8,"1426,1429","[[""MESH:C537005""], [""OMIM:609536""], [""OMIM:614379""], [""MESH:C565168""], [""OMIM:120790""], [""MESH:C565167""], [""OMIM:614380""], [""MESH:D005166""], [""OMIM:227400""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",1
932197,"[[1630, 1648]]",glomerulonephritis,glomerulonephritis,['MESH:D005921'],932197.9,"1630,1648","[[""MESH:D005921""], [""MESH:D009393""], [""MESH:D005922""], [""OMIM:161950""], [""OMIM:613944""], [""OMIM:616818""], [""MESH:D015433""], [""OMIM:614692""], [""MESH:D015432""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
932197,"[[1650, 1660]]",vasculitis,vasculitis,['MESH:D014657'],932197.10,"1650,1660","[[""MESH:D014657""], [""MESH:D056647""], [""MESH:C535509""], [""MESH:D018366""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
932197,"[[1666, 1675]]",arthritis,arthritis,['MESH:D001168'],932197.11,"1666,1675","[[""MESH:D001168""], [""MESH:D010003""], [""OMIM:140600""], [""OMIM:165720""], [""OMIM:607850""], [""OMIM:610839""], [""OMIM:612400""], [""OMIM:612401""], [""MESH:D012213""], [""MESH:D007592""], [""MESH:D016918""], [""MESH:D018771""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
932197,"[[1769, 1789]]",bacterial infections,bacterial infections,['MESH:D001424'],932197.12,"1769,1789","[[""MESH:D001424""], [""MESH:D016470""], [""OMIM:614382""], [""OMIM:614383""], [""MESH:D016908""], [""MESH:D001423""], [""MESH:D018805""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
932197,"[[1916, 1919]]",C5D,C5-deficient,['OMIM:609536'],932197.13,"1916,1919","[[""MESH:C537005""], [""OMIM:609536""], [""OMIM:614379""], [""MESH:C565168""], [""OMIM:120790""], [""MESH:C565167""], [""OMIM:614380""], [""MESH:D005166""], [""OMIM:227400""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",1
9336417,"[[18, 40]]",ankylosing spondylitis,ankylosing spondylitis,['MESH:D013167'],9336417.1,"18,40","[[""MESH:D013167""], [""OMIM:106300""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9336417,"[[199, 221]]",ankylosing spondylitis,ankylosing spondylitis,['MESH:D013167'],9336417.2,"199,221","[[""MESH:D013167""], [""OMIM:106300""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9336417,"[[223, 225]]",AS,ankylosing spondylitis,['MESH:D013167'],9336417.3,"223,225","[[""MESH:D013167""], [""OMIM:106300""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9336417,"[[248, 250]]",AS,ankylosing spondylitis,['MESH:D013167'],9336417.4,"248,250","[[""MESH:D013167""], [""OMIM:106300""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9336417,"[[304, 322]]",Rheumatic Diseases,Rheumatic Diseases,['MESH:D012216'],9336417.5,"304,322","[[""MESH:D012216""], [""MESH:D012213""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9336417,"[[808, 810]]",AS,ankylosing spondylitis,['MESH:D013167'],9336417.6,"808,810","[[""MESH:D013167""], [""OMIM:106300""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9336417,"[[1512, 1514]]",AS,ankylosing spondylitis,['MESH:D013167'],9336417.7,"1512,1514","[[""MESH:D013167""], [""OMIM:106300""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9336417,"[[1693, 1695]]",AS,ankylosing spondylitis,['MESH:D013167'],9336417.8,"1693,1695","[[""MESH:D013167""], [""OMIM:106300""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9342365,"[[163, 188]]",breast and ovarian cancer,breast and ovarian cancer,['MESH:D061325'],9342365.1,"163,188","[[""MESH:D061325""], [""MESH:D001943""], [""OMIM:114480""], [""OMIM:604370""], [""OMIM:613399""], [""OMIM:612555""], [""MESH:C562840""], [""MESH:D010051""], [""OMIM:167000""], [""OMIM:607893""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9342365,"[[241, 246]]",tumor,tumor,['MESH:D009369'],9342365.2,"241,246","[[""MESH:D009369""], [""MESH:D009371""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9342365,"[[1403, 1408]]",tumor,tumor,['MESH:D009369'],9342365.3,"1403,1408","[[""MESH:D009369""], [""MESH:D009371""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9358014,"[[95, 121]]",hereditary hemochromatosis,hereditary hemochromatosis,['MESH:D006432'],9358014.1,"95,121","[[""MESH:D006432""], [""OMIM:235200""], [""MESH:C537249""], [""OMIM:606069""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9358014,"[[123, 125]]",HH,hereditary hemochromatosis,['MESH:D006432'],9358014.2,"123,125","[[""MESH:D006432""], [""OMIM:235200""], [""MESH:C537249""], [""OMIM:606069""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9358014,"[[798, 800]]",HH,hereditary hemochromatosis,['MESH:D006432'],9358014.3,"798,800","[[""MESH:D006432""], [""OMIM:235200""], [""MESH:C537249""], [""OMIM:606069""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9358014,"[[945, 947]]",HH,hereditary hemochromatosis,['MESH:D006432'],9358014.4,"945,947","[[""MESH:D006432""], [""OMIM:235200""], [""MESH:C537249""], [""OMIM:606069""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
